name,energy,dose,z,y
c11_E100.0_D10.0,100.0,10.0,140.1836,-0.0089
c11_E100.0_D10.0,100.0,10.0,143.6453,-0.0941
c11_E100.0_D10.0,100.0,10.0,147.8074,-0.0710
c11_E100.0_D10.0,100.0,10.0,148.1382,-0.1257
c11_E100.0_D10.0,100.0,10.0,148.7701,0.0130
c11_E100.0_D10.0,100.0,10.0,152.2871,0.0031
c11_E100.0_D10.0,100.0,10.0,153.3534,-0.0710
c11_E100.0_D10.0,100.0,10.0,157.5833,0.0108
c11_E100.0_D10.0,100.0,10.0,158.7234,-0.1296
c11_E100.0_D10.0,100.0,10.0,159.6560,-0.0908
c11_E100.0_D10.0,100.0,10.0,161.7660,-0.1168
c11_E100.0_D10.0,100.0,10.0,162.6524,0.0519
c11_E100.0_D10.0,100.0,10.0,167.8324,0.1021
c11_E100.0_D10.0,100.0,10.0,167.9982,0.0410
c11_E100.0_D10.0,100.0,10.0,172.5522,-0.0723
c11_E100.0_D10.0,100.0,10.0,173.3854,-0.0116
c11_E100.0_D10.0,100.0,10.0,175.9175,0.0934
c11_E100.0_D10.0,100.0,10.0,176.0320,-0.1724
c11_E100.0_D10.0,100.0,10.0,176.8298,0.0592
c11_E100.0_D10.0,100.0,10.0,178.4188,0.0891
c11_E100.0_D10.0,100.0,10.0,180.5097,0.0073
c11_E100.0_D10.0,100.0,10.0,183.2418,-0.1075
c11_E100.0_D10.0,100.0,10.0,185.7450,0.0969
c11_E100.0_D10.0,100.0,10.0,189.1804,0.1528
c11_E100.0_D10.0,100.0,10.0,190.9102,-0.0266
c11_E100.0_D10.0,100.0,10.0,191.2540,-0.0936
c11_E100.0_D10.0,100.0,10.0,193.1326,-0.1234
c11_E100.0_D10.0,100.0,10.0,199.3907,0.1480
c12_E100.0_D10.4,100.0,10.4,0.3401,3.3017
c12_E100.0_D10.4,100.0,10.4,1.2446,2.7689
c12_E100.0_D10.4,100.0,10.4,3.1977,2.5802
c12_E100.0_D10.4,100.0,10.4,3.6196,2.4546
c12_E100.0_D10.4,100.0,10.4,7.2914,1.5462
c12_E100.0_D10.4,100.0,10.4,10.5811,0.8665
c12_E100.0_D10.4,100.0,10.4,13.4785,0.1177
c12_E100.0_D10.4,100.0,10.4,13.9510,-0.3277
c12_E100.0_D10.4,100.0,10.4,16.7846,-0.9250
c12_E100.0_D10.4,100.0,10.4,18.3139,-1.6331
c12_E100.0_D10.4,100.0,10.4,20.2550,-2.3912
c12_E100.0_D10.4,100.0,10.4,23.0523,-3.3977
c12_E100.0_D10.4,100.0,10.4,25.9475,-4.4641
c12_E100.0_D10.4,100.0,10.4,27.0740,-4.8275
c12_E100.0_D10.4,100.0,10.4,30.2854,-5.8766
c12_E100.0_D10.4,100.0,10.4,35.8767,-6.9538
c12_E100.0_D10.4,100.0,10.4,36.5581,-7.0273
c12_E100.0_D10.4,100.0,10.4,37.2415,-7.2062
c12_E100.0_D10.4,100.0,10.4,41.6640,-6.9978
c12_E100.0_D10.4,100.0,10.4,44.2889,-6.4928
c12_E100.0_D10.4,100.0,10.4,48.0973,-5.8448
c12_E100.0_D10.4,100.0,10.4,51.4106,-4.9580
c12_E100.0_D10.4,100.0,10.4,55.4439,-3.5216
c12_E100.0_D10.4,100.0,10.4,55.5315,-3.5302
c12_E100.0_D10.4,100.0,10.4,55.8617,-3.2821
c12_E100.0_D10.4,100.0,10.4,57.5978,-2.8593
c12_E100.0_D10.4,100.0,10.4,60.7862,-2.1350
c12_E100.0_D10.4,100.0,10.4,66.0148,-1.2127
c12_E100.0_D10.4,100.0,10.4,66.4611,-0.8145
c12_E100.0_D10.4,100.0,10.4,71.5602,-0.2886
c12_E100.0_D10.4,100.0,10.4,72.2406,-0.3273
c12_E100.0_D10.4,100.0,10.4,76.4228,-0.1338
c12_E100.0_D10.4,100.0,10.4,76.8678,-0.0946
c12_E100.0_D10.4,100.0,10.4,77.0389,-0.1757
c12_E100.0_D10.4,100.0,10.4,83.2413,0.1494
c12_E100.0_D10.4,100.0,10.4,83.7547,0.2784
c12_E100.0_D10.4,100.0,10.4,84.4706,0.1384
c12_E100.0_D10.4,100.0,10.4,85.6203,0.2968
c12_E100.0_D10.4,100.0,10.4,92.7381,0.1264
c12_E100.0_D10.4,100.0,10.4,94.2458,0.0911
c12_E100.0_D10.4,100.0,10.4,103.6892,0.1565
c12_E100.0_D10.4,100.0,10.4,105.0412,0.2435
c12_E100.0_D10.4,100.0,10.4,108.6994,0.1319
c12_E100.0_D10.4,100.0,10.4,110.0599,0.1481
c12_E100.0_D10.4,100.0,10.4,111.6804,0.1913
c12_E100.0_D10.4,100.0,10.4,114.8801,0.1426
c12_E100.0_D10.4,100.0,10.4,116.4669,0.1187
c12_E100.0_D10.4,100.0,10.4,119.5029,-0.0648
c12_E100.0_D10.4,100.0,10.4,120.4974,0.0967
c12_E100.0_D10.4,100.0,10.4,132.0436,0.1320
c12_E100.0_D10.4,100.0,10.4,132.3205,0.0388
c12_E100.0_D10.4,100.0,10.4,133.0356,0.0850
c12_E100.0_D10.4,100.0,10.4,133.5576,-0.0263
c12_E100.0_D10.4,100.0,10.4,135.0725,0.1040
c12_E100.0_D10.4,100.0,10.4,136.3903,0.0075
c12_E100.0_D10.4,100.0,10.4,139.6248,0.0931
c12_E100.0_D10.4,100.0,10.4,144.4158,0.1917
c12_E100.0_D10.4,100.0,10.4,147.0102,-0.0815
c12_E100.0_D10.4,100.0,10.4,148.1919,0.0964
c12_E100.0_D10.4,100.0,10.4,149.2814,0.0929
c12_E100.0_D10.4,100.0,10.4,150.7833,0.1647
c12_E100.0_D10.4,100.0,10.4,151.7144,0.0291
c12_E100.0_D10.4,100.0,10.4,154.8006,0.0530
c12_E100.0_D10.4,100.0,10.4,159.6338,-0.1895
c12_E100.0_D10.4,100.0,10.4,161.1702,-0.0856
c12_E100.0_D10.4,100.0,10.4,161.7948,-0.0814
c12_E100.0_D10.4,100.0,10.4,166.9891,0.1164
c12_E100.0_D10.4,100.0,10.4,169.5581,-0.0492
c12_E100.0_D10.4,100.0,10.4,170.3286,-0.0198
c12_E100.0_D10.4,100.0,10.4,170.6330,0.0595
c12_E100.0_D10.4,100.0,10.4,174.1077,0.0675
c12_E100.0_D10.4,100.0,10.4,176.1041,-0.1821
c12_E100.0_D10.4,100.0,10.4,177.5177,0.0837
c12_E100.0_D10.4,100.0,10.4,179.7881,0.0608
c12_E100.0_D10.4,100.0,10.4,180.0786,0.0071
c12_E100.0_D10.4,100.0,10.4,184.9045,-0.0114
c12_E100.0_D10.4,100.0,10.4,191.3210,0.0626
c12_E100.0_D10.4,100.0,10.4,191.8099,-0.0567
c12_E100.0_D10.4,100.0,10.4,192.3804,0.0553
c12_E100.0_D10.4,100.0,10.4,195.9368,0.1268
c12_E100.0_D10.4,100.0,10.4,198.7894,0.0483
c13_E100.0_D10.8,100.0,10.8,7.0173,1.5721
c13_E100.0_D10.8,100.0,10.8,8.2836,1.4897
c13_E100.0_D10.8,100.0,10.8,9.1620,1.0834
c13_E100.0_D10.8,100.0,10.8,13.1651,0.2624
c13_E100.0_D10.8,100.0,10.8,13.6657,-0.0378
c13_E100.0_D10.8,100.0,10.8,15.5017,-0.7551
c13_E100.0_D10.8,100.0,10.8,16.9460,-1.1178
c13_E100.0_D10.8,100.0,10.8,24.1806,-4.1358
c13_E100.0_D10.8,100.0,10.8,27.0266,-5.0368
c13_E100.0_D10.8,100.0,10.8,27.0863,-4.8920
c13_E100.0_D10.8,100.0,10.8,30.1621,-5.9068
c13_E100.0_D10.8,100.0,10.8,30.4727,-6.1676
c13_E100.0_D10.8,100.0,10.8,34.9345,-6.8808
c13_E100.0_D10.8,100.0,10.8,36.6788,-7.2688
c13_E100.0_D10.8,100.0,10.8,37.9368,-7.2570
c13_E100.0_D10.8,100.0,10.8,38.1011,-7.2065
c13_E100.0_D10.8,100.0,10.8,42.7862,-6.9936
c13_E100.0_D10.8,100.0,10.8,42.9445,-6.8480
c13_E100.0_D10.8,100.0,10.8,43.4672,-6.8441
c13_E100.0_D10.8,100.0,10.8,47.0456,-6.0117
c13_E100.0_D10.8,100.0,10.8,47.5319,-5.9805
c13_E100.0_D10.8,100.0,10.8,48.9010,-5.6178
c13_E100.0_D10.8,100.0,10.8,52.3004,-4.4501
c13_E100.0_D10.8,100.0,10.8,60.0827,-2.2535
c13_E100.0_D10.8,100.0,10.8,61.9457,-1.7234
c13_E100.0_D10.8,100.0,10.8,61.9851,-1.9217
c13_E100.0_D10.8,100.0,10.8,63.3674,-1.4309
c13_E100.0_D10.8,100.0,10.8,70.1737,-0.3196
c13_E100.0_D10.8,100.0,10.8,72.6563,-0.2252
c13_E100.0_D10.8,100.0,10.8,72.8131,-0.1581
c13_E100.0_D10.8,100.0,10.8,74.9318,-0.1139
c13_E100.0_D10.8,100.0,10.8,84.6794,0.1995
c13_E100.0_D10.8,100.0,10.8,85.6639,0.2029
c13_E100.0_D10.8,100.0,10.8,87.3223,0.1967
c13_E100.0_D10.8,100.0,10.8,92.7876,0.1340
c13_E100.0_D10.8,100.0,10.8,93.4046,0.2740
c13_E100.0_D10.8,100.0,10.8,96.6512,-0.0259
c13_E100.0_D10.8,100.0,10.8,101.1332,0.2837
c13_E100.0_D10.8,100.0,10.8,101.6151,0.0792
c13_E100.0_D10.8,100.0,10.8,103.0415,0.2271
c13_E100.0_D10.8,100.0,10.8,105.2052,0.1474
c13_E100.0_D10.8,100.0,10.8,105.4353,0.0795
c13_E100.0_D10.8,100.0,10.8,107.1072,0.1676
c13_E100.0_D10.8,100.0,10.8,112.0211,-0.1564
c13_E100.0_D10.8,100.0,10.8,112.6401,0.2238
c13_E100.0_D10.8,100.0,10.8,116.8676,0.1585
c13_E100.0_D10.8,100.0,10.8,119.1687,-0.0326
c13_E100.0_D10.8,100.0,10.8,119.5239,-0.0779
c13_E100.0_D10.8,100.0,10.8,125.9330,0.0817
c13_E100.0_D10.8,100.0,10.8,129.3754,-0.0216
c13_E100.0_D10.8,100.0,10.8,130.4182,0.0185
c13_E100.0_D10.8,100.0,10.8,132.7715,-0.0211
c13_E100.0_D10.8,100.0,10.8,137.4359,-0.0070
c13_E100.0_D10.8,100.0,10.8,138.2465,-0.0380
c13_E100.0_D10.8,100.0,10.8,138.5280,-0.0112
c13_E100.0_D10.8,100.0,10.8,139.6641,-0.0414
c13_E100.0_D10.8,100.0,10.8,140.2805,0.1493
c13_E100.0_D10.8,100.0,10.8,142.3211,0.2652
c13_E100.0_D10.8,100.0,10.8,146.8296,0.1315
c13_E100.0_D10.8,100.0,10.8,147.9573,0.0970
c13_E100.0_D10.8,100.0,10.8,148.6888,0.0362
c13_E100.0_D10.8,100.0,10.8,153.2435,-0.0985
c13_E100.0_D10.8,100.0,10.8,157.2928,0.0041
c13_E100.0_D10.8,100.0,10.8,158.1572,0.0993
c13_E100.0_D10.8,100.0,10.8,162.4709,-0.1614
c13_E100.0_D10.8,100.0,10.8,165.9053,0.2140
c13_E100.0_D10.8,100.0,10.8,168.1707,0.0477
c13_E100.0_D10.8,100.0,10.8,168.8598,0.0665
c13_E100.0_D10.8,100.0,10.8,169.8709,0.0228
c13_E100.0_D10.8,100.0,10.8,170.0669,0.0479
c13_E100.0_D10.8,100.0,10.8,171.2845,0.1289
c13_E100.0_D10.8,100.0,10.8,172.7876,-0.1173
c13_E100.0_D10.8,100.0,10.8,177.0063,-0.1779
c13_E100.0_D10.8,100.0,10.8,177.2720,-0.1461
c13_E100.0_D10.8,100.0,10.8,179.8422,0.0769
c13_E100.0_D10.8,100.0,10.8,182.2529,0.0439
c13_E100.0_D10.8,100.0,10.8,190.8632,-0.0242
c13_E100.0_D10.8,100.0,10.8,192.2553,-0.0102
c13_E100.0_D10.8,100.0,10.8,192.6866,-0.0765
c13_E100.0_D10.8,100.0,10.8,200.0000,0.0687
c14_E100.0_D11.2,100.0,11.2,0.4050,3.0948
c14_E100.0_D11.2,100.0,11.2,3.4384,2.5514
c14_E100.0_D11.2,100.0,11.2,6.6196,1.6758
c14_E100.0_D11.2,100.0,11.2,8.7074,1.1398
c14_E100.0_D11.2,100.0,11.2,9.6133,1.2193
c14_E100.0_D11.2,100.0,11.2,10.5191,0.6868
c14_E100.0_D11.2,100.0,11.2,15.2846,-0.6127
c14_E100.0_D11.2,100.0,11.2,15.8302,-0.7475
c14_E100.0_D11.2,100.0,11.2,16.0605,-1.0605
c14_E100.0_D11.2,100.0,11.2,21.4522,-2.8078
c14_E100.0_D11.2,100.0,11.2,24.8227,-4.3085
c14_E100.0_D11.2,100.0,11.2,26.2594,-4.8085
c14_E100.0_D11.2,100.0,11.2,27.6458,-5.2224
c14_E100.0_D11.2,100.0,11.2,31.1464,-6.2213
c14_E100.0_D11.2,100.0,11.2,36.9858,-6.9513
c14_E100.0_D11.2,100.0,11.2,40.1562,-7.0600
c14_E100.0_D11.2,100.0,11.2,42.5391,-6.9893
c14_E100.0_D11.2,100.0,11.2,46.2426,-6.3629
c14_E100.0_D11.2,100.0,11.2,47.1227,-6.0989
c14_E100.0_D11.2,100.0,11.2,51.1882,-4.9012
c14_E100.0_D11.2,100.0,11.2,53.3060,-4.2138
c14_E100.0_D11.2,100.0,11.2,55.2252,-3.7152
c14_E100.0_D11.2,100.0,11.2,57.7172,-2.8221
c14_E100.0_D11.2,100.0,11.2,59.3389,-2.3821
c14_E100.0_D11.2,100.0,11.2,63.2939,-1.4062
c14_E100.0_D11.2,100.0,11.2,64.1738,-1.4439
c14_E100.0_D11.2,100.0,11.2,64.4925,-1.2553
c14_E100.0_D11.2,100.0,11.2,65.7749,-0.9313
c14_E100.0_D11.2,100.0,11.2,68.7041,-0.7514
c14_E100.0_D11.2,100.0,11.2,76.4493,0.0134
c14_E100.0_D11.2,100.0,11.2,76.6053,-0.0196
c14_E100.0_D11.2,100.0,11.2,77.0233,-0.1037
c14_E100.0_D11.2,100.0,11.2,79.5731,0.2249
c14_E100.0_D11.2,100.0,11.2,80.8806,0.3699
c14_E100.0_D11.2,100.0,11.2,81.4445,0.2964
c14_E100.0_D11.2,100.0,11.2,88.3810,0.1404
c14_E100.0_D11.2,100.0,11.2,88.7015,0.1994
c14_E100.0_D11.2,100.0,11.2,91.3720,0.1318
c14_E100.0_D11.2,100.0,11.2,94.7505,0.2339
c14_E100.0_D11.2,100.0,11.2,97.6085,-0.0340
c14_E100.0_D11.2,100.0,11.2,100.1217,0.0495
c14_E100.0_D11.2,100.0,11.2,100.4805,-0.0178
c14_E100.0_D11.2,100.0,11.2,107.2156,0.0298
c14_E100.0_D11.2,100.0,11.2,110.7857,0.0799
c14_E100.0_D11.2,100.0,11.2,113.6374,0.0551
c14_E100.0_D11.2,100.0,11.2,114.7325,0.2183
c14_E100.0_D11.2,100.0,11.2,115.7749,0.1106
c14_E100.0_D11.2,100.0,11.2,116.4554,0.0177
c14_E100.0_D11.2,100.0,11.2,121.9434,-0.0091
c14_E100.0_D11.2,100.0,11.2,124.4317,-0.0104
c14_E100.0_D11.2,100.0,11.2,124.9397,0.1746
c14_E100.0_D11.2,100.0,11.2,126.3863,0.1356
c14_E100.0_D11.2,100.0,11.2,136.5802,-0.0370
c14_E100.0_D11.2,100.0,11.2,140.3869,0.1102
c14_E100.0_D11.2,100.0,11.2,147.6968,-0.1304
c14_E100.0_D11.2,100.0,11.2,150.6006,-0.0253
c14_E100.0_D11.2,100.0,11.2,150.7409,0.1266
c14_E100.0_D11.2,100.0,11.2,151.9023,-0.0249
c14_E100.0_D11.2,100.0,11.2,152.3196,-0.0074
c14_E100.0_D11.2,100.0,11.2,155.3529,-0.0183
c14_E100.0_D11.2,100.0,11.2,155.7614,0.0696
c14_E100.0_D11.2,100.0,11.2,156.4588,0.0101
c14_E100.0_D11.2,100.0,11.2,157.6361,-0.0489
c14_E100.0_D11.2,100.0,11.2,159.6950,0.1393
c14_E100.0_D11.2,100.0,11.2,165.8371,-0.1021
c14_E100.0_D11.2,100.0,11.2,165.9375,0.0446
c14_E100.0_D11.2,100.0,11.2,168.5590,0.1438
c14_E100.0_D11.2,100.0,11.2,174.4254,-0.0639
c14_E100.0_D11.2,100.0,11.2,174.6815,0.1847
c14_E100.0_D11.2,100.0,11.2,174.8246,0.0205
c14_E100.0_D11.2,100.0,11.2,178.9429,0.1358
c14_E100.0_D11.2,100.0,11.2,179.4641,-0.0417
c14_E100.0_D11.2,100.0,11.2,184.5895,0.0310
c14_E100.0_D11.2,100.0,11.2,185.1421,0.0326
c14_E100.0_D11.2,100.0,11.2,190.0539,0.0807
c14_E100.0_D11.2,100.0,11.2,191.8436,0.0571
c14_E100.0_D11.2,100.0,11.2,192.9539,-0.0632
c14_E100.0_D11.2,100.0,11.2,197.0854,-0.1309
c14_E100.0_D11.2,100.0,11.2,197.1498,0.0342
c14_E100.0_D11.2,100.0,11.2,198.9050,-0.0007
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,1.7173,2.7442
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,5.2985,1.9718
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,5.5724,1.9983
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,8.7859,1.3376
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,9.1051,1.0718
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,16.4078,-0.9806
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,18.1581,-1.8081
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,18.7350,-1.8077
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,20.2809,-2.4486
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,21.5675,-3.0735
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,25.7117,-4.6315
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,29.9000,-5.8210
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,31.3509,-6.5924
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,35.4994,-7.3341
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,39.5236,-7.3177
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,40.5937,-7.3469
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,43.9402,-6.8743
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,44.8767,-6.5430
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,45.8842,-6.3276
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,55.5889,-3.4926
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,56.7674,-3.1021
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,57.1905,-3.1379
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,58.7471,-2.7750
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,60.7006,-2.1317
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,68.2231,-0.7536
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,69.6469,-0.6005
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,71.4971,-0.3059
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,76.6446,-0.0640
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,86.7875,0.2651
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,88.9231,0.1344
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,90.5725,0.0735
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,92.8132,0.2017
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,93.4341,0.2562
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,96.9987,0.1159
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,103.2009,0.2504
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,103.3855,0.1428
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,105.0423,0.3167
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,106.6238,0.1958
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,107.5477,0.0006
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,109.1282,0.1539
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,110.8405,0.2058
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,111.4451,0.1235
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,113.4737,0.2773
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,116.9346,-0.0502
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,119.2884,0.1405
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,124.2620,-0.0129
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,125.0612,-0.0333
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,126.0231,0.1072
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,126.3917,0.1457
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,130.1333,-0.0764
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,131.5485,0.2408
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,135.0886,0.1821
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,137.1219,-0.0574
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,139.4498,0.0725
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,139.8243,0.1531
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,142.1211,-0.0149
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,142.8899,-0.0048
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,147.4672,0.1205
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,148.7479,0.2035
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,152.9208,-0.0247
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,155.1916,-0.0058
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,158.2222,-0.1137
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,162.2847,0.0651
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,167.5759,-0.1129
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,168.0103,0.0458
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,170.2454,0.1040
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,172.9281,0.0296
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,179.0922,-0.0891
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,180.6181,-0.1344
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,180.9369,0.1084
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,188.4458,-0.0152
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,191.1974,0.1006
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,191.7765,0.1666
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,192.9840,0.1093
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,195.5700,-0.0678
c15_E100.0_D11.600000000000001,100.0,11.600000000000001,196.3713,-0.0299
c16_E100.0_D12.0,100.0,12.0,0.0000,3.2076
c16_E100.0_D12.0,100.0,12.0,2.4360,2.8081
c16_E100.0_D12.0,100.0,12.0,4.0151,2.2051
c16_E100.0_D12.0,100.0,12.0,9.1065,1.1985
c16_E100.0_D12.0,100.0,12.0,10.1499,0.8413
c16_E100.0_D12.0,100.0,12.0,12.7590,0.1628
c16_E100.0_D12.0,100.0,12.0,12.8580,0.1144
c16_E100.0_D12.0,100.0,12.0,13.0547,0.0565
c16_E100.0_D12.0,100.0,12.0,13.7095,-0.1564
c16_E100.0_D12.0,100.0,12.0,17.4977,-1.5023
c16_E100.0_D12.0,100.0,12.0,18.9724,-1.8544
c16_E100.0_D12.0,100.0,12.0,23.3744,-3.7111
c16_E100.0_D12.0,100.0,12.0,30.6439,-6.4481
c16_E100.0_D12.0,100.0,12.0,30.7721,-6.3493
c16_E100.0_D12.0,100.0,12.0,33.9251,-7.1394
c16_E100.0_D12.0,100.0,12.0,36.7508,-7.4883
c16_E100.0_D12.0,100.0,12.0,38.4480,-7.4622
c16_E100.0_D12.0,100.0,12.0,43.4351,-6.8840
c16_E100.0_D12.0,100.0,12.0,46.6995,-6.1569
c16_E100.0_D12.0,100.0,12.0,47.0311,-6.2455
c16_E100.0_D12.0,100.0,12.0,49.2381,-5.4084
c16_E100.0_D12.0,100.0,12.0,54.0310,-4.2157
c16_E100.0_D12.0,100.0,12.0,54.4586,-4.0187
c16_E100.0_D12.0,100.0,12.0,58.0251,-2.9035
c16_E100.0_D12.0,100.0,12.0,59.1384,-2.4769
c16_E100.0_D12.0,100.0,12.0,60.8445,-2.2031
c16_E100.0_D12.0,100.0,12.0,65.4647,-1.0542
c16_E100.0_D12.0,100.0,12.0,66.2633,-1.0955
c16_E100.0_D12.0,100.0,12.0,67.1482,-0.8435
c16_E100.0_D12.0,100.0,12.0,67.6560,-0.8786
c16_E100.0_D12.0,100.0,12.0,69.0837,-0.6444
c16_E100.0_D12.0,100.0,12.0,71.4581,-0.4193
c16_E100.0_D12.0,100.0,12.0,72.1375,-0.2481
c16_E100.0_D12.0,100.0,12.0,78.8134,-0.0702
c16_E100.0_D12.0,100.0,12.0,81.1047,0.0928
c16_E100.0_D12.0,100.0,12.0,89.3378,0.1873
c16_E100.0_D12.0,100.0,12.0,89.5073,-0.0305
c16_E100.0_D12.0,100.0,12.0,89.6894,0.2718
c16_E100.0_D12.0,100.0,12.0,90.3740,0.1271
c16_E100.0_D12.0,100.0,12.0,90.4633,0.0459
c16_E100.0_D12.0,100.0,12.0,91.3969,0.2166
c16_E100.0_D12.0,100.0,12.0,93.7325,0.2522
c16_E100.0_D12.0,100.0,12.0,96.8822,0.2258
c16_E100.0_D12.0,100.0,12.0,105.0735,0.0323
c16_E100.0_D12.0,100.0,12.0,105.3060,0.1957
c16_E100.0_D12.0,100.0,12.0,105.5597,0.1562
c16_E100.0_D12.0,100.0,12.0,107.2499,0.0303
c16_E100.0_D12.0,100.0,12.0,110.2087,0.1601
c16_E100.0_D12.0,100.0,12.0,114.6485,-0.0125
c16_E100.0_D12.0,100.0,12.0,116.4622,0.0605
c16_E100.0_D12.0,100.0,12.0,116.9157,-0.0011
c16_E100.0_D12.0,100.0,12.0,117.0582,-0.1421
c16_E100.0_D12.0,100.0,12.0,118.1970,-0.0075
c16_E100.0_D12.0,100.0,12.0,118.6364,0.0219
c16_E100.0_D12.0,100.0,12.0,121.3220,0.0959
c16_E100.0_D12.0,100.0,12.0,123.0483,0.1200
c16_E100.0_D12.0,100.0,12.0,129.7863,0.0125
c16_E100.0_D12.0,100.0,12.0,132.9360,-0.0723
c16_E100.0_D12.0,100.0,12.0,133.2955,0.0638
c16_E100.0_D12.0,100.0,12.0,140.1957,-0.0234
c16_E100.0_D12.0,100.0,12.0,140.6909,-0.2730
c16_E100.0_D12.0,100.0,12.0,142.0195,0.0651
c16_E100.0_D12.0,100.0,12.0,142.3914,-0.0677
c16_E100.0_D12.0,100.0,12.0,146.5252,0.1219
c16_E100.0_D12.0,100.0,12.0,151.9700,0.1090
c16_E100.0_D12.0,100.0,12.0,152.7952,0.1679
c16_E100.0_D12.0,100.0,12.0,156.7564,-0.0317
c16_E100.0_D12.0,100.0,12.0,158.6828,0.0279
c16_E100.0_D12.0,100.0,12.0,160.8873,0.0414
c16_E100.0_D12.0,100.0,12.0,161.2787,-0.0723
c16_E100.0_D12.0,100.0,12.0,161.7560,0.1352
c16_E100.0_D12.0,100.0,12.0,165.9001,-0.0143
c16_E100.0_D12.0,100.0,12.0,167.9371,-0.0988
c16_E100.0_D12.0,100.0,12.0,168.1808,0.0310
c16_E100.0_D12.0,100.0,12.0,170.1462,-0.1953
c16_E100.0_D12.0,100.0,12.0,177.7962,0.0189
c16_E100.0_D12.0,100.0,12.0,178.9941,-0.2070
c16_E100.0_D12.0,100.0,12.0,183.3204,0.0590
c16_E100.0_D12.0,100.0,12.0,183.8250,0.0698
